File,Journal No,Journal Date,Account,Amount_Debit,Amount_Credit,Description,Currency Code,Exchange Rate
RFX,MM104413,13/4/2025,InstantCash,,355.05,RFX30XI8DP3H75W,USD,4.4600223
RFX,MM104425,6/4/2025,InstantCash,,87.72,RFX30XJ0N8UKM9R,USD,4.4324334
RFX,MM104429,14/4/2025,InstantCash,,355.69,RFX30XJ71OGOU3V,USD,4.4471928
RFX,MM104431,16/4/2025,InstantCash,,222.79,RFX30XJ7Q8XB6TO,USD,4.4289896
RFX,MM104439,4/4/2025,InstantCash,,166.13,RFX30XJS0X32OPG,USD,4.4317859
RFX,MM104469,5/4/2025,InstantCash,,788.31,RFX30XLI46F2TSK,USD,4.4317859
RFX,MM104473,9/4/2025,InstantCash,,203.44,RFX30XLLQZSWLMA,USD,4.4707229
RFX,MM104481,9/4/2025,InstantCash,,573.11,RFX30XM3QMVHWSV,USD,4.4707229
RFX,MM104483,2/4/2025,InstantCash,,315,RFX30XM58T4I76G,USD,4.4310425
RFX,MM104493,18/4/2025,InstantCash,,1735.38,RFX30XMWUX0UE3A,USD,4.4271778
RFX,MM104509,20/4/2025,InstantCash,,405.67,RFX30XNTFT3P9ZC,USD,4.4271778
RFX,MM104511,25/4/2025,InstantCash,,2263.3,RFX30XO1NS106X7,USD,4.3893019
RFX,MM104521,12/4/2025,InstantCash,,243.7,RFX30XOK25OY4PV,USD,4.4600223
RFX,MM104527,2/4/2025,InstantCash,,562.5,RFX30XOVFHDPZDY,USD,4.4310425
RFX,MM104537,5/4/2025,InstantCash,,607.25,RFX30XPKAO8JU7U,USD,4.4317859
RFX,MM104549,20/4/2025,InstantCash,,450.74,RFX30XQ6OUQG4PA,USD,4.4271778
RFX,MM104555,5/4/2025,InstantCash,,134.7,RFX30XQII2GE4GW,USD,4.4317859
RFX,MM104557,3/4/2025,InstantCash,,555.55,RFX30XQL3IMYLME,USD,4.4332058
RFX,MM104571,5/4/2025,InstantCash,,202.41,RFX30XRGW0T026I,USD,4.4317859
RFX,MM104595,6/4/2025,InstantCash,,492.56,RFX30XT0ND4K0UC,USD,4.4324334
RFX,MM104597,16/4/2025,InstantCash,,559.24,RFX30XT46H6GD19,USD,4.4289896
RFX,MM104605,8/4/2025,InstantCash,,531.87,RFX30XU1VKHAYOG,USD,4.4510958
RFX,MM104607,4/4/2025,InstantCash,,671.27,RFX30XU2YI5SF4N,USD,4.4317859
RFX,MM104609,7/4/2025,InstantCash,,1448.19,RFX30XU5IKB07M3,USD,4.4340335
RFX,MM104611,8/4/2025,InstantCash,,429.96,RFX30XUL125SGUN,USD,4.4510958
RFX,MM104613,17/4/2025,InstantCash,,1595.65,RFX30XUL78FQXVK,USD,4.4240063
RFX,MM104643,22/4/2025,InstantCash,,337.8,RFX30XW5VUZUYKT,USD,4.4134697
RFX,MM104647,11/4/2025,InstantCash,,379.39,RFX30XW9M036C7K,USD,4.4600223
RFX,MM104655,10/4/2025,InstantCash,,420.16,RFX30XWTQMPJR5U,USD,4.4671047
RFX,MM104703,14/4/2025,InstantCash,,488.66,RFX30XYQ1C3PNC4,USD,4.4471928
RFX,MM104705,3/4/2025,InstantCash,,317.25,RFX30XYQEGISO7P,USD,4.4332058
RFX,MM104711,15/4/2025,InstantCash,,244.94,RFX30XYT45BSYHB,USD,4.4438887
RFX,MM104725,13/4/2025,InstantCash,,624.95,RFX30XZDZ03M76R,USD,4.4600223
RFX,MM104733,17/4/2025,InstantCash,,450.09,RFX30XZS7EVL02Z,USD,4.4240063
RFX,MM104735,5/4/2025,InstantCash,,245.15,RFX30XZWUE34N5W,USD,4.4317859
RFX,MM104737,25/4/2025,InstantCash,,178.8,RFX30Y036KU0F3Z,USD,4.3893019
RFX,MM104751,30/4/2025,InstantCash,,2051.6,RFX30Y0CCSWVA4N,USD,4.3429503
RFX,MM104755,2/4/2025,InstantCash,,447.75,RFX30Y0FI2EDOLE,USD,4.4310425
RFX,MM104767,10/4/2025,InstantCash,,882.86,RFX30Y0UWZPXRKM,USD,4.4671047
RFX,MM104769,2/4/2025,InstantCash,,335.25,RFX30Y0VX5Z6Y76,USD,4.4310425
RFX,MM104777,7/4/2025,InstantCash,,334.37,RFX30Y16IG16XZV,USD,4.4340335
RFX,MM104797,8/4/2025,InstantCash,,113.65,RFX30Y1UDKR2IKD,USD,4.4510958
RFX,MM104805,5/4/2025,InstantCash,,744,RFX30Y20PSGE1H7,USD,4.4317859
RFX,MM104815,6/4/2025,InstantCash,,425.08,RFX30Y2ACK1445B,USD,4.4324334
RFX,MM104821,11/4/2025,InstantCash,,407.95,RFX30Y2Q6BIEIM9,USD,4.4600223
RFX,MM104827,6/4/2025,InstantCash,,761.99,RFX30Y2XA91L6KL,USD,4.4324334
RFX,MM104831,14/4/2025,InstantCash,,825.1,RFX30Y309TJ1PKB,USD,4.4471928
RFX,MM104837,22/4/2025,InstantCash,,336.84,RFX30Y359FF9DSI,USD,4.4134697
RFX,MM104857,3/4/2025,InstantCash,,401.88,RFX30Y3WVOLR7VF,USD,4.4332058
RFX,MM104871,11/4/2025,InstantCash,,290.12,RFX30Y4C9E080U3,USD,4.4600223
RFX,MM104877,11/4/2025,InstantCash,,911.52,RFX30Y4NDT0BVW6,USD,4.4600223
RFX,MM104883,18/4/2025,InstantCash,,676.12,RFX30Y4WUTA35Y8,USD,4.4271778
RFX,MM104897,18/4/2025,InstantCash,,902.47,RFX30Y5JGDZ6O4R,USD,4.4271778
RFX,MM104909,13/4/2025,InstantCash,,823.9,RFX30Y6A89W3WM7,USD,4.4600223
RFX,MM104921,6/4/2025,InstantCash,,337.36,RFX30Y6WBMG8ENH,USD,4.4324334
RFX,MM104923,27/4/2025,InstantCash,,246.7,RFX30Y73FSSIP8B,USD,4.3893019
RFX,MM104935,8/4/2025,InstantCash,,162.79,RFX30Y7FFW2IVT1,USD,4.4510958
RFX,MM104937,13/4/2025,InstantCash,,334.35,RFX30Y7GRR2BNBH,USD,4.4600223
RFX,MM104945,2/4/2025,InstantCash,,290.25,RFX30Y7NUBEKBWM,USD,4.4310425
RFX,MM104981,8/4/2025,InstantCash,,162.65,RFX30Y9BWABSSOG,USD,4.4510958
RFX,MM104983,9/4/2025,InstantCash,,814.89,RFX30Y9L899K4LL,USD,4.4707229
RFX,MM104991,22/4/2025,InstantCash,,417.97,RFX30YACXRBG7FB,USD,4.4134697
RFX,MM105003,6/4/2025,InstantCash,,245.15,RFX30YB9IKEDOIO,USD,4.4324334
RFX,MM105005,20/4/2025,InstantCash,,414.23,RFX30YBB3PN9AVP,USD,4.4271778
RFX,MM105015,9/4/2025,InstantCash,,165.85,RFX30YBTTLGXX3T,USD,4.4707229
RFX,MM105019,12/4/2025,InstantCash,,198.98,RFX30YC0JQOWN7F,USD,4.4600223
RFX,MM105021,30/4/2025,InstantCash,,689.96,RFX30YC1GMMF4KW,USD,4.3429503
RFX,MM105029,5/4/2025,InstantCash,,155.19,RFX30YCOWDXDB1U,USD,4.4317859
RFX,MM105035,29/4/2025,InstantCash,,259.4,RFX30YD0M6YSJNG,USD,4.3677542
RFX,MM105045,17/4/2025,InstantCash,,448.04,RFX30YDR22KLGNI,USD,4.4240063
RFX,MM105051,20/4/2025,InstantCash,,166.77,RFX30YE0JAYFG34,USD,4.4271778
RFX,MM105053,4/4/2025,InstantCash,,424.31,RFX30YE4YTPRMVS,USD,4.4317859
RFX,MM105063,9/4/2025,InstantCash,,318.43,RFX30YEY985DG2M,USD,4.4707229
RFX,MM105065,6/4/2025,InstantCash,,337.36,RFX30YF3N8UBX2E,USD,4.4324334
RFX,MM105075,5/4/2025,InstantCash,,240.65,RFX30YFWFQEH4VO,USD,4.4317859
RFX,MM105085,5/4/2025,InstantCash,,323.87,RFX30YGEEGUTHVS,USD,4.4317859
RFX,MM105095,7/4/2025,InstantCash,,449.14,RFX30YH2OU0ZSPR,USD,4.4340335
RFX,MM105097,9/4/2025,InstantCash,,325.3,RFX30YH5LSNVLHD,USD,4.4707229
RFX,MM105099,3/4/2025,InstantCash,,593.75,RFX30YHON5H9QTG,USD,4.4332058
RFX,MM105105,10/4/2025,InstantCash,,317.91,RFX30YI4I1EW0NU,USD,4.4671047
RFX,MM105107,7/4/2025,InstantCash,,499.37,RFX30YI5MJMCZ2E,USD,4.4340335
RFX,MM105123,16/4/2025,InstantCash,,821.42,RFX30YIXU0VYALM,USD,4.4289896
RFX,MM105127,8/4/2025,InstantCash,,1067.09,RFX30YJ47PI1C5B,USD,4.4510958
RFX,MM105141,8/4/2025,InstantCash,,710.28,RFX30YJRQODMEF6,USD,4.4510958
RFX,MM105161,19/4/2025,InstantCash,,1093.06,RFX30YKIVMVL6RC,USD,4.4271778
RFX,MM105167,10/4/2025,InstantCash,,310.16,RFX30YL61ZAV56D,USD,4.4671047
RFX,MM105169,12/4/2025,InstantCash,,80.48,RFX30YL8HHOIDQD,USD,4.4600223
RFX,MM105175,6/4/2025,InstantCash,,380.1,RFX30YLDOZ52GHS,USD,4.4324334
RFX,MM105195,12/4/2025,InstantCash,,779.18,RFX30YM2HX1L2XK,USD,4.4600223
RFX,MM105201,5/4/2025,InstantCash,,470.06,RFX30YM6Y85IKMO,USD,4.4317859
RFX,MM105209,13/4/2025,InstantCash,,201.95,RFX30YMINJLSDT3,USD,4.4600223
RFX,MM105211,4/4/2025,InstantCash,,406.07,RFX30YMJPZAFM16,USD,4.4317859
RFX,MM105219,19/4/2025,InstantCash,,672.74,RFX30YMXPQCIJML,USD,4.4271778
RFX,MM105239,10/4/2025,InstantCash,,330.1,RFX30YO0VMMKBP9,USD,4.4671047
RFX,MM105243,29/4/2025,InstantCash,,616.18,RFX30YO78XSY6S5,USD,4.3677542
RFX,MM105247,4/4/2025,InstantCash,,493.9,RFX30YOD4QBNHD8,USD,4.4317859
RFX,MM105257,6/4/2025,InstantCash,,296.88,RFX30YOWE6FXXHS,USD,4.4324334
RFX,MM105275,5/4/2025,InstantCash,,447.57,RFX30YPY2R5L95N,USD,4.4317859
RFX,MM105293,4/4/2025,InstantCash,,336.75,RFX30YQNCFLQR4X,USD,4.4317859
RFX,MM105303,10/4/2025,InstantCash,,453.06,RFX30YR2Q9ZB79G,USD,4.4671047
RFX,MM105317,6/4/2025,InstantCash,,2016.41,RFX30YS4PCC28U5,USD,4.4324334
RFX,MM105325,19/4/2025,InstantCash,,335.8,RFX30YSDEPT86XA,USD,4.4271778
RFX,MM105329,6/4/2025,InstantCash,,562.73,RFX30YSWKJ8P11S,USD,4.4324334
RFX,MM105341,8/4/2025,InstantCash,,204.71,RFX30YTAXKEA591,USD,4.4510958
RFX,MM105349,8/4/2025,InstantCash,,754.88,RFX30YTRKVM04IX,USD,4.4510958
RFX,MM105361,23/4/2025,InstantCash,,226.06,RFX30YU18HHHMGG,USD,4.4091429
RFX,MM105373,12/4/2025,InstantCash,,176.62,RFX30YUKBE2YMW8,USD,4.4600223
RFX,MM105379,6/4/2025,InstantCash,,224.5,RFX30YUR1ZL14EY,USD,4.4324334
RFX,MM105381,8/4/2025,InstantCash,,332.28,RFX30YUTUSJC1IV,USD,4.4510958
RFX,MM105391,14/4/2025,InstantCash,,244.15,RFX30YV47XE52VH,USD,4.4471928
RFX,MM105399,6/4/2025,InstantCash,,290.14,RFX30YVI60WJHMK,USD,4.4324334
RFX,MM105401,16/4/2025,InstantCash,,672.55,RFX30YVI94F4CCX,USD,4.4289896
RFX,MM105407,2/4/2025,InstantCash,,189,RFX30YW5AXU7FJ0,USD,4.4310425
RFX,MM105411,6/4/2025,InstantCash,,245.15,RFX30YW8W9IG09W,USD,4.4324334
RFX,MM105419,7/4/2025,InstantCash,,354.1,RFX30YWXIC9IPWG,USD,4.4340335
RFX,MM105421,28/4/2025,InstantCash,,306.09,RFX30YX0VHGXWOA,USD,4.3801959
RFX,MM105427,17/4/2025,InstantCash,,270.25,RFX30YXIXUEQ96R,USD,4.4240063
RFX,MM105429,25/4/2025,InstantCash,,452.66,RFX30YXO0D50ME0,USD,4.3893019
RFX,MM105437,5/4/2025,InstantCash,,258.65,RFX30YXW2LJBISC,USD,4.4317859
RFX,MM105441,11/4/2025,InstantCash,,331.92,RFX30YY9E9BONG3,USD,4.4600223
RFX,MM105457,3/4/2025,InstantCash,,560.04,RFX30YZ8RMNAJKU,USD,4.4332058
RFX,MM105465,29/4/2025,InstantCash,,487.8,RFX30YZFY4ZYV4H,USD,4.3677542
RFX,MM105489,7/4/2025,InstantCash,,494.74,RFX30Z0K9FNXE0P,USD,4.4340335
RFX,MM105511,6/4/2025,InstantCash,,413.83,RFX30Z1VE1H8XQL,USD,4.4324334
RFX,MM105517,11/4/2025,InstantCash,,653.9,RFX30Z22TDT6N4J,USD,4.4600223
RFX,MM105529,18/4/2025,InstantCash,,224.51,RFX30Z2Q67TE8KE,USD,4.4271778
RFX,MM105533,21/4/2025,InstantCash,,448.96,RFX30Z30H8QEZ88,USD,4.4166072
RFX,MM105535,12/4/2025,InstantCash,,244.82,RFX30Z346ZNWNFI,USD,4.4600223
RFX,MM105539,5/4/2025,InstantCash,,560.03,RFX30Z36KB71922,USD,4.4317859
RFX,MM105541,11/4/2025,InstantCash,,109.15,RFX30Z38J9IA69B,USD,4.4600223
RFX,MM105569,10/4/2025,InstantCash,,170.81,RFX30Z4EAAC0HD7,USD,4.4671047
RFX,MM105579,13/4/2025,InstantCash,,333.13,RFX30Z4ZDGMZWU5,USD,4.4600223
RFX,MM105587,8/4/2025,InstantCash,,423.27,RFX30Z5ADZJJAQ2,USD,4.4510958
RFX,MM105597,13/4/2025,InstantCash,,651.74,RFX30Z5MM1FM0NX,USD,4.4600223
RFX,MM105599,4/4/2025,InstantCash,,301.71,RFX30Z5UE7BL13R,USD,4.4317859
RFX,MM105621,29/4/2025,InstantCash,,252.58,RFX30Z6XNDGL8YM,USD,4.3677542
RFX,MM105623,15/4/2025,InstantCash,,630.32,RFX30Z70O3AVXZO,USD,4.4438887
RFX,MM105633,25/4/2025,InstantCash,,1697.48,RFX30Z7MJQ0YMUZ,USD,4.3893019
RFX,MM105637,7/4/2025,InstantCash,,745.66,RFX30Z7RAE7DPNQ,USD,4.4340335
RFX,MM105651,11/4/2025,InstantCash,,547.89,RFX30Z834CDEH25,USD,4.4600223
RFX,MM105663,6/4/2025,InstantCash,,380.1,RFX30Z8G9GA1YBU,USD,4.4324334
RFX,MM105671,25/4/2025,InstantCash,,244.21,RFX30Z8QQ0J0A23,USD,4.3893019
RFX,MM105685,13/4/2025,InstantCash,,357.73,RFX30Z9VZ36ZPUF,USD,4.4600223
RFX,MM105687,9/4/2025,InstantCash,,373.28,RFX30Z9YQQX08JV,USD,4.4707229
RFX,MM105691,23/4/2025,InstantCash,,247.57,RFX30ZA5HNCDPLH,USD,4.4091429
RFX,MM105693,8/4/2025,InstantCash,,175.33,RFX30ZA9XVW5TVL,USD,4.4510958
RFX,MM105695,16/4/2025,InstantCash,,225.04,RFX30ZAF46OY5J9,USD,4.4289896
RFX,MM105707,11/4/2025,InstantCash,,311.87,RFX30ZB4VVVWTFF,USD,4.4600223
RFX,MM105713,30/4/2025,InstantCash,,225.68,RFX30ZB7SVQNC1D,USD,4.3429503
RFX,MM105717,21/4/2025,InstantCash,,266.69,RFX30ZBE1FWMUK0,USD,4.4166072
RFX,MM105723,23/4/2025,InstantCash,,405.12,RFX30ZBGM5NC095,USD,4.4091429
RFX,MM105747,8/4/2025,InstantCash,,198.47,RFX30ZCC0Q5NSVJ,USD,4.4510958
RFX,MM105753,6/4/2025,InstantCash,,694.52,RFX30ZD34DAYYFB,USD,4.4324334
RFX,MM105757,4/4/2025,InstantCash,,516,RFX30ZDABT2D1SO,USD,4.4317859
RFX,MM105765,8/4/2025,InstantCash,,646.72,RFX30ZE6WY60XIQ,USD,4.4510958
RFX,MM105791,13/4/2025,InstantCash,,897.68,RFX30ZFK2AOJJVO,USD,4.4600223
RFX,MM105793,21/4/2025,InstantCash,,573.51,RFX30ZFL7VN67G9,USD,4.4166072
RFX,MM105799,17/4/2025,InstantCash,,402.38,RFX30ZFOXOSB7EH,USD,4.4240063
RFX,MM105801,9/4/2025,InstantCash,,446.01,RFX30ZFTVG3QGEA,USD,4.4707229
RFX,MM105805,6/4/2025,InstantCash,,809.67,RFX30ZFY3MMBS1D,USD,4.4324334
RFX,MM105809,12/4/2025,InstantCash,,221.34,RFX30ZFYLA0HAV5,USD,4.4600223
RFX,MM105833,6/4/2025,InstantCash,,449.82,RFX30ZGSG5VQISZ,USD,4.4324334
RFX,MM105849,24/4/2025,InstantCash,,383.84,RFX30ZHP8IQSHF1,USD,4.4017827
RFX,MM105887,12/4/2025,InstantCash,,399.77,RFX30ZK9RX27EFT,USD,4.4600223
RFX,MM105895,17/4/2025,InstantCash,,425.5,RFX30ZKPO9VL0WR,USD,4.4240063
RFX,MM105897,5/4/2025,InstantCash,,1028.37,RFX30ZKQRGM703S,USD,4.4317859
RFX,MM105899,2/4/2025,InstantCash,,222.75,RFX30ZKSUQ5ZU53,USD,4.4310425
RFX,MM105901,29/4/2025,InstantCash,,519.95,RFX30ZKW8ML4V95,USD,4.3677542
RFX,MM105903,28/4/2025,InstantCash,,903.55,RFX30ZKZQ0U7V3E,USD,4.3801959
RFX,MM105909,13/4/2025,InstantCash,,407.95,RFX30ZL9CG6MUQT,USD,4.4600223
RFX,MM105925,9/4/2025,InstantCash,,2225.62,RFX30ZM7EHJZ6TQ,USD,4.4707229
RFX,MM105929,16/4/2025,InstantCash,,450.09,RFX30ZMKPA0NGDW,USD,4.4289896
RFX,MM105939,6/4/2025,InstantCash,,269.89,RFX30ZN46PK3Z70,USD,4.4324334
RFX,MM105945,19/4/2025,InstantCash,,200.58,RFX30ZNPYW92H10,USD,4.4271778
RFX,MM105959,27/4/2025,InstantCash,,452.66,RFX30ZNZ48774BN,USD,4.3893019
RFX,MM105983,11/4/2025,InstantCash,,176.31,RFX30ZP8C08PGCJ,USD,4.4600223
RFX,MM105989,5/4/2025,InstantCash,,337.36,RFX30ZPCA3IXZQO,USD,4.4317859
RFX,MM105993,6/4/2025,InstantCash,,607.25,RFX30ZPJYWNJF2B,USD,4.4324334
RFX,MM106007,2/4/2025,InstantCash,,407.25,RFX30ZQFLHLDR5F,USD,4.4310425
RFX,MM106017,11/4/2025,InstantCash,,332.92,RFX30ZQSHQZKTLV,USD,4.4600223
RFX,MM106019,8/4/2025,InstantCash,,1465.61,RFX30ZRD3GSBIHG,USD,4.4510958
RFX,MM106023,16/4/2025,InstantCash,,540.11,RFX30ZREUXQNKLJ,USD,4.4289896
RFX,MM106027,20/4/2025,InstantCash,,292.98,RFX30ZRK8P22PWI,USD,4.4271778
RFX,MM106031,9/4/2025,InstantCash,,467.7,RFX30ZRQHC57G2K,USD,4.4707229
RFX,MM106041,24/4/2025,InstantCash,,902.8,RFX30ZS3CSLKOXV,USD,4.4017827
RFX,MM106059,20/4/2025,InstantCash,,672.74,RFX30ZTD5WY9IE1,USD,4.4271778
RFX,MM106073,6/4/2025,InstantCash,,396.96,RFX30ZU2C84QWVK,USD,4.4324334
RFX,MM106075,30/4/2025,InstantCash,,82.79,RFX30ZU2NUBMVXZ,USD,4.3429503
RFX,MM106097,5/4/2025,InstantCash,,112.45,RFX30ZUVDZLTW5V,USD,4.4317859
RFX,MM106109,16/4/2025,InstantCash,,1223.14,RFX30ZVVH52QASH,USD,4.4289896
RFX,MM106127,2/4/2025,InstantCash,,810,RFX30ZWJS6K721T,USD,4.4310425
RFX,MM106129,4/4/2025,InstantCash,,303.08,RFX30ZWQL5I3L8U,USD,4.4317859
RFX,MM106135,6/4/2025,InstantCash,,222.66,RFX30ZXA4X5HPAJ,USD,4.4324334
RFX,MM106141,8/4/2025,InstantCash,,511.8,RFX30ZXHMDZRBGJ,USD,4.4510958
RFX,MM106143,5/4/2025,InstantCash,,539.78,RFX30ZXJ0OFA9DH,USD,4.4317859
RFX,MM106161,9/4/2025,InstantCash,,884.55,RFX30ZZ0AGSD2OS,USD,4.4707229
RFX,MM106165,30/4/2025,InstantCash,,649.67,RFX30ZZ4IKGSCL5,USD,4.3429503
RFX,MM106171,13/4/2025,InstantCash,,222.15,RFX30ZZBTJAP7PM,USD,4.4600223
RFX,MM106181,7/4/2025,InstantCash,,1378.88,RFX30ZZX9PC1ACH,USD,4.4340335
RFX,MM107417,8/4/2025,InstantCash,,120.88,RFX3207NORY4QQD,USD,4.4510958
RFX,MM107431,8/4/2025,InstantCash,,334.14,RFX320C0SWFI70K,USD,4.4510958
RFX,MM107521,8/4/2025,InstantCash,,231.48,RFX320XZFRRB2LG,USD,4.4510958
RFX,MM107711,11/4/2025,InstantCash,,396.2,RFX322W9XMFI6RX,USD,4.4600223
RFX,MM107723,29/4/2025,InstantCash,,316.41,RFX32322EYKASQA,USD,4.3677542
RFX,MM107747,26/4/2025,InstantCash,,169.44,RFX3236V48ZG5MN,USD,4.3893019
RFX,MM107937,6/4/2025,InstantCash,,443.88,RFX324M9NO5LRD0,USD,4.4324334
RFX,MM107959,13/4/2025,InstantCash,,200.64,RFX324WX9PTNNA7,USD,4.4600223
RFX,MM107979,9/4/2025,InstantCash,,407.89,RFX3254PP49J42L,USD,4.4707229
RFX,MM108053,21/4/2025,InstantCash,,517.35,RFX325UMJCGFAHY,USD,4.4166072
RFX,MM108153,6/4/2025,InstantCash,,222.71,RFX326O1C779BGZ,USD,4.4324334
RFX,MM108333,21/4/2025,InstantCash,,898.18,RFX328MY9DDUBRG,USD,4.4166072
RFX,MM108469,18/4/2025,InstantCash,,415.06,RFX329TKLS2092X,USD,4.4271778
RFX,MM108495,13/4/2025,InstantCash,,442.75,RFX329Y4868J5W1,USD,4.4600223
RFX,MM108559,3/4/2025,InstantCash,,247.98,RFX32ANEUOJ6YG8,USD,4.4332058
RFX,MM108635,3/4/2025,InstantCash,,1337.33,RFX32BBMETAFANV,USD,4.4332058
RFX,MM108773,14/4/2025,InstantCash,,885.59,RFX32CO9NJ0N6ZZ,USD,4.4471928
RFX,MM108793,21/4/2025,InstantCash,,605.54,RFX32CUNMM0OW9E,USD,4.4166072
RFX,MM108815,20/4/2025,InstantCash,,292.45,RFX32D1XPDIHX4V,USD,4.4271778
RFX,MM108855,22/4/2025,InstantCash,,1353.97,RFX32DCDU8NRCYU,USD,4.4134697
RFX,MM108939,9/4/2025,InstantCash,,414.46,RFX32DWUDSW9UYP,USD,4.4707229
RFX,MM109135,14/4/2025,InstantCash,,397.66,RFX32FP9CL7IOHI,USD,4.4471928
RFX,MM109167,15/4/2025,InstantCash,,410.09,RFX32G4USCSEEQ4,USD,4.4438887
RFX,MM109211,8/4/2025,InstantCash,,249.52,RFX32GSTNVOXI4X,USD,4.4510958
RFX,MM109269,20/4/2025,InstantCash,,41.16,RFX32HI4CWK0FR8,USD,4.4271778
RFX,MM109301,3/4/2025,InstantCash,,356.36,RFX32HSZONY0AHD,USD,4.4332058
RFX,MM109315,4/4/2025,InstantCash,,165.48,RFX32HVNBZCRXCO,USD,4.4317859
RFX,MM109379,23/4/2025,InstantCash,,417.47,RFX32IBF5H5KEMR,USD,4.4091429
RFX,MM109447,8/4/2025,InstantCash,,375.38,RFX32IWDA37L0FU,USD,4.4510958
RFX,MM109471,10/4/2025,InstantCash,,241.28,RFX32J68VLXTP1J,USD,4.4671047
RFX,MM109523,20/4/2025,InstantCash,,380.86,RFX32JM6CF6JSQK,USD,4.4271778
RFX,MM109587,12/4/2025,InstantCash,,255.25,RFX32K4R6FU7348,USD,4.4600223
RFX,MM109677,14/4/2025,InstantCash,,331.13,RFX32L1E6G30VZY,USD,4.4471928
RFX,MM109725,9/4/2025,InstantCash,,392.56,RFX32LHMONV8MTI,USD,4.4707229
RFX,MM109753,28/4/2025,InstantCash,,585.82,RFX32LT7G9RUFC4,USD,4.3801959
RFX,MM109819,28/4/2025,InstantCash,,451.08,RFX32MEBRZZ0IX5,USD,4.3801959
RFX,MM110027,29/4/2025,InstantCash,,350.86,RFX32O1J275UHRV,USD,4.3677542
RFX,MM110053,11/4/2025,InstantCash,,263.62,RFX32OB7W8C3LVR,USD,4.4600223
RFX,MM110119,12/4/2025,InstantCash,,408,RFX32OXGB647L23,USD,4.4600223
RFX,MM110181,16/4/2025,InstantCash,,332.71,RFX32PKKVUL05PY,USD,4.4289896
RFX,MM110205,23/4/2025,InstantCash,,79.37,RFX32PXS8J9K4DA,USD,4.4091429
RFX,MM110207,17/4/2025,InstantCash,,427.43,RFX32PYCK1CVNZJ,USD,4.4240063
RFX,MM110233,14/4/2025,InstantCash,,177.42,RFX32Q8UT3VJRUB,USD,4.4471928
RFX,MM110283,14/4/2025,InstantCash,,89.38,RFX32QKFXTUFE4K,USD,4.4471928
RFX,MM110303,21/4/2025,InstantCash,,404.88,RFX32QN5P1BGZUU,USD,4.4166072
RFX,MM110317,20/4/2025,InstantCash,,326.2,RFX32QTZ51YXJ5I,USD,4.4271778
RFX,MM110413,6/4/2025,InstantCash,,443.88,RFX32RPQNKI97YU,USD,4.4324334
RFX,MM110437,10/4/2025,InstantCash,,197.41,RFX32RUMUKILASZ,USD,4.4671047
RFX,MM110607,30/4/2025,InstantCash,,324.4,RFX32TFYUG9MW5G,USD,4.3429503
RFX,MM110747,20/4/2025,InstantCash,,456.68,RFX32UIJBEJI0YH,USD,4.4271778
RFX,MM110871,13/4/2025,InstantCash,,309.52,RFX32VKBZRBRVDJ,USD,4.4600223
RFX,MM110877,20/4/2025,InstantCash,,337.45,RFX32VNHOD1INMX,USD,4.4271778
RFX,MM110885,17/4/2025,InstantCash,,425.86,RFX32VQB188RFRX,USD,4.4240063
RFX,MM111019,9/4/2025,InstantCash,,307.31,RFX32X0K72T3PPZ,USD,4.4707229
RFX,MM111105,5/4/2025,InstantCash,,198.89,RFX32XMYSBZKOB4,USD,4.4317859
RFX,MM111127,5/4/2025,InstantCash,,412.02,RFX32XTV2W68800,USD,4.4317859
RFX,MM111185,19/4/2025,InstantCash,,167.33,RFX32YCZYCHGKEQ,USD,4.4271778
RFX,MM111193,16/4/2025,InstantCash,,124.79,RFX32YDV5TSYWJ3,USD,4.4289896
RFX,MM111357,27/4/2025,InstantCash,,564.81,RFX32ZR3K29YIDO,USD,4.3893019
RFX,MM111381,17/4/2025,InstantCash,,382.16,RFX32ZXAV51CKKC,USD,4.4240063
RFX,MM111391,5/4/2025,InstantCash,,349.67,RFX32ZZXEBEYS11,USD,4.4317859
RFX,MM111461,27/4/2025,InstantCash,,163.66,RFX3507I550POHW,USD,4.3893019
RFX,MM111481,13/4/2025,InstantCash,,178.6,RFX3509JBZNVTT8,USD,4.4600223
RFX,MM111495,15/4/2025,InstantCash,,150.34,RFX350AJHSMTHBZ,USD,4.4438887
RFX,MM111497,20/4/2025,InstantCash,,1011.14,RFX350AVUXQNPPD,USD,4.4271778
RFX,MM111501,5/4/2025,InstantCash,,671.51,RFX350B8GRA8NX5,USD,4.4317859
RFX,MM111513,3/4/2025,InstantCash,,561.71,RFX350D8TKGFDJ2,USD,4.4332058
RFX,MM111521,5/4/2025,InstantCash,,569.32,RFX350E9LIM22UD,USD,4.4317859
RFX,MM111535,24/4/2025,InstantCash,,223.69,RFX350FKAQPNPHD,USD,4.4017827
RFX,MM111565,2/4/2025,InstantCash,,449.57,RFX350J4V0P4DQA,USD,4.4310425
RFX,MM111577,20/4/2025,InstantCash,,3373.48,RFX350JSALMAO52,USD,4.4271778
RFX,MM111603,28/4/2025,InstantCash,,361.6,RFX350MPP5WYRQW,USD,4.3801959
RFX,MM111619,6/4/2025,InstantCash,,424.47,RFX350OSRPKYT0Y,USD,4.4324334
RFX,MM111623,30/4/2025,InstantCash,,390.15,RFX350PIU2R0MRR,USD,4.3429503
